ngrama,n_palabras,intervenciones,reuniones,apariciones,tfidf_medio,df_hawkish,tasa_hawkish,df_dovish,tasa_dovish,df_neutral,tasa_neutral,asociacion_hawkish,asociacion_dovish
mayor dinamismo,2,9,7,10,0.0007760089893920696,3,0.07291666666666667,2,0.06097560975609756,4,0.009513742071881607,2.5247677188024102,2.0798533076892145
mayor inflacion,2,9,7,10,0.0005522593972110099,4,0.09375,1,0.036585365853658534,4,0.009513742071881607,3.128345897690913,1.1623154678811873
mayor que el,3,9,8,10,0.0006619544610655821,1,0.03125,2,0.06097560975609756,6,0.013742071881606765,0.9153521743567148,2.0798533076892145
mediano y largo,3,9,5,10,0.0008529656653475247,4,0.09375,0,0.012195121951219513,5,0.011627906976744186,3.128345897690913,-0.5831117050332146
mediano y largo plazo,4,9,5,10,0.0008529656653475247,4,0.09375,0,0.012195121951219513,5,0.011627906976744186,3.128345897690913,-0.5831117050332146
mes de diciembre,3,9,7,13,0.0011328994516201485,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
meta en el,3,9,7,9,0.000738828976274085,3,0.07291666666666667,4,0.10975609756097561,2,0.005285412262156448,2.5247677188024102,3.375309191215386
mientras la,2,9,7,11,0.00054839874421692,2,0.052083333333333336,1,0.036585365853658534,6,0.013742071881606765,1.832890014164742,1.1623154678811873
mientras que las,3,9,7,10,0.0008330111262476229,0,0.010416666666666666,3,0.08536585365853659,6,0.013742071881606765,-0.8300749985576876,2.7717310123268826
mismo tema,2,9,5,9,0.002056515009197313,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
modificacion,1,9,6,10,0.0012450848105909746,0,0.010416666666666666,2,0.06097560975609756,7,0.015856236786469344,-0.8300749985576876,2.0798533076892145
momento en que,3,9,9,9,0.0008479875192565612,3,0.07291666666666667,3,0.08536585365853659,3,0.007399577167019027,2.5247677188024102,2.7717310123268826
moneda,1,9,8,9,0.0009394405314632969,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
monetaria de mayo,3,9,4,15,0.0009371341255404921,2,0.052083333333333336,0,0.012195121951219513,7,0.015856236786469344,1.832890014164742,-0.5831117050332146
monetaria en 5 anual,4,9,8,13,0.0012120958241189916,0,0.010416666666666666,1,0.036585365853658534,8,0.017970401691331923,-0.8300749985576876,1.1623154678811873
monetaria en los,3,9,8,9,0.0005072206225724137,3,0.07291666666666667,3,0.08536585365853659,3,0.007399577167019027,2.5247677188024102,2.7717310123268826
nacional de,2,9,6,15,0.0009911519197173496,0,0.010416666666666666,1,0.036585365853658534,8,0.017970401691331923,-0.8300749985576876,1.1623154678811873
ninguna,1,9,6,9,0.0010978767974805987,1,0.03125,2,0.06097560975609756,6,0.013742071881606765,0.9153521743567148,2.0798533076892145
no asi,2,9,9,9,0.0012803451164618376,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
no en,2,9,7,9,0.001241365525474295,3,0.07291666666666667,2,0.06097560975609756,4,0.009513742071881607,2.5247677188024102,2.0798533076892145
no se puede descartar,4,9,9,11,0.0006906859941099401,4,0.09375,2,0.06097560975609756,3,0.007399577167019027,3.128345897690913,2.0798533076892145
no tiene,2,9,6,9,0.0018415497788229435,1,0.03125,0,0.012195121951219513,8,0.017970401691331923,0.9153521743567148,-0.5831117050332146
o en,2,9,6,11,0.0009319670724073834,3,0.07291666666666667,2,0.06097560975609756,4,0.009513742071881607,2.5247677188024102,2.0798533076892145
o menos,2,9,7,11,0.0009950700042258977,1,0.03125,1,0.036585365853658534,7,0.015856236786469344,0.9153521743567148,1.1623154678811873
o por,2,9,9,9,0.0011049086593911,3,0.07291666666666667,1,0.036585365853658534,5,0.011627906976744186,2.5247677188024102,1.1623154678811873
observadas,1,9,8,9,0.0007053148574037339,1,0.03125,1,0.036585365853658534,7,0.015856236786469344,0.9153521743567148,1.1623154678811873
oferta de,2,9,6,10,0.0013287855419503443,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
ofrece la palabra para,4,9,6,9,0.0032524911011816383,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
opinion del,2,9,8,9,0.0011116022642516192,0,0.010416666666666666,1,0.036585365853658534,8,0.017970401691331923,-0.8300749985576876,1.1623154678811873
opinion el,2,9,9,9,0.0009592809971073324,3,0.07291666666666667,1,0.036585365853658534,5,0.011627906976744186,2.5247677188024102,1.1623154678811873
opiniones,1,9,7,9,0.001927385841311364,3,0.07291666666666667,1,0.036585365853658534,5,0.011627906976744186,2.5247677188024102,1.1623154678811873
oportunidades,1,9,8,9,0.000823932572006274,4,0.09375,2,0.06097560975609756,3,0.007399577167019027,3.128345897690913,2.0798533076892145
otra parte senala que,4,9,7,9,0.0005877038360343654,3,0.07291666666666667,1,0.036585365853658534,5,0.011627906976744186,2.5247677188024102,1.1623154678811873
otros precios,2,9,7,10,0.0005484435176456913,6,0.13541666666666666,1,0.036585365853658534,2,0.005285412262156448,4.310937310969386,1.1623154678811873
palabra para,2,9,6,9,0.0032524911011816383,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
palabra para comentarios,3,9,6,9,0.0032524911011816383,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
papeles,1,9,5,10,0.0017062920963517004,0,0.010416666666666666,1,0.036585365853658534,8,0.017970401691331923,-0.8300749985576876,1.1623154678811873
para el presente,3,9,6,9,0.0008553359908136242,3,0.07291666666666667,0,0.012195121951219513,6,0.013742071881606765,2.5247677188024102,-0.5831117050332146
para el presente ano,4,9,6,9,0.0008553359908136242,3,0.07291666666666667,0,0.012195121951219513,6,0.013742071881606765,2.5247677188024102,-0.5831117050332146
para el segundo,3,9,8,13,0.0015310774998167328,0,0.010416666666666666,1,0.036585365853658534,8,0.017970401691331923,-0.8300749985576876,1.1623154678811873
para la economia,3,9,7,11,0.0006304744811339122,6,0.13541666666666666,1,0.036585365853658534,2,0.005285412262156448,4.310937310969386,1.1623154678811873
para que la,3,9,8,10,0.0008241846037811782,6,0.13541666666666666,2,0.06097560975609756,1,0.003171247357293869,4.310937310969386,2.0798533076892145
periodos,1,9,9,9,0.0009012440029716081,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
perjuicio,1,9,8,10,0.0010393348203048514,2,0.052083333333333336,2,0.06097560975609756,5,0.011627906976744186,1.832890014164742,2.0798533076892145
permanente,1,9,7,10,0.0008587821753202524,1,0.03125,2,0.06097560975609756,6,0.013742071881606765,0.9153521743567148,2.0798533076892145
pero que no,3,9,9,10,0.0009585310543785882,2,0.052083333333333336,1,0.036585365853658534,6,0.013742071881606765,1.832890014164742,1.1623154678811873
persiste,1,9,6,10,0.0009130536733419898,0,0.010416666666666666,3,0.08536585365853659,6,0.013742071881606765,-0.8300749985576876,2.7717310123268826
persistencia de,2,9,6,10,0.0006810362118930851,2,0.052083333333333336,2,0.06097560975609756,5,0.011627906976744186,1.832890014164742,2.0798533076892145
personas,1,9,9,10,0.0009229869391222889,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
pesar de la,3,9,8,11,0.0009615617402366214,2,0.052083333333333336,2,0.06097560975609756,5,0.011627906976744186,1.832890014164742,2.0798533076892145
peso se ha,3,9,8,9,0.00075070326275111,3,0.07291666666666667,1,0.036585365853658534,5,0.011627906976744186,2.5247677188024102,1.1623154678811873
plantea la,2,9,5,9,0.0013966171685767875,0,0.010416666666666666,1,0.036585365853658534,8,0.017970401691331923,-0.8300749985576876,1.1623154678811873
plantea que la,3,9,9,10,0.001133250373160005,4,0.09375,1,0.036585365853658534,4,0.009513742071881607,3.128345897690913,1.1623154678811873
plazo de,2,9,7,10,0.0008174117163958519,2,0.052083333333333336,1,0.036585365853658534,6,0.013742071881606765,1.832890014164742,1.1623154678811873
politica monetaria de mayo,4,9,4,15,0.0009371341255404921,2,0.052083333333333336,0,0.012195121951219513,7,0.015856236786469344,1.832890014164742,-0.5831117050332146
politica monetaria en los,4,9,8,9,0.0005072206225724137,3,0.07291666666666667,3,0.08536585365853659,3,0.007399577167019027,2.5247677188024102,2.7717310123268826
por debajo de la,4,9,8,9,0.000531767077650761,1,0.03125,1,0.036585365853658534,7,0.015856236786469344,0.9153521743567148,1.1623154678811873
por el gerente,3,9,7,9,0.0017173891593358812,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
por este,2,9,7,10,0.0006589465936970773,0,0.010416666666666666,1,0.036585365853658534,8,0.017970401691331923,-0.8300749985576876,1.1623154678811873
por otra parte senala,4,9,8,9,0.0006255954716341456,3,0.07291666666666667,2,0.06097560975609756,4,0.009513742071881607,2.5247677188024102,2.0798533076892145
por su parte la,4,9,8,9,0.0005416343828712839,1,0.03125,0,0.012195121951219513,8,0.017970401691331923,0.9153521743567148,-0.5831117050332146
por tanto,2,9,7,10,0.0010978983936402683,0,0.010416666666666666,2,0.06097560975609756,7,0.015856236786469344,-0.8300749985576876,2.0798533076892145
por una parte,3,9,6,11,0.0007871511726623372,4,0.09375,0,0.012195121951219513,5,0.011627906976744186,3.128345897690913,-0.5831117050332146
posibilidad de que,3,9,7,10,0.0008379117546530419,2,0.052083333333333336,1,0.036585365853658534,6,0.013742071881606765,1.832890014164742,1.1623154678811873
positiva,1,9,9,9,0.000674053625878166,4,0.09375,1,0.036585365853658534,4,0.009513742071881607,3.128345897690913,1.1623154678811873
precio de la gasolina,4,9,8,10,0.0007610785085990274,1,0.03125,1,0.036585365853658534,7,0.015856236786469344,0.9153521743567148,1.1623154678811873
precios de algunos,3,9,7,9,0.0005715542385655788,6,0.13541666666666666,1,0.036585365853658534,2,0.005285412262156448,4.310937310969386,1.1623154678811873
precios de alimentos,3,9,8,11,0.001227036316369228,3,0.07291666666666667,1,0.036585365853658534,5,0.011627906976744186,2.5247677188024102,1.1623154678811873
precios en,2,9,9,9,0.00046490125413495477,2,0.052083333333333336,0,0.012195121951219513,7,0.015856236786469344,1.832890014164742,-0.5831117050332146
precios internacionales,2,9,8,11,0.0006653283116258386,3,0.07291666666666667,2,0.06097560975609756,4,0.009513742071881607,2.5247677188024102,2.0798533076892145
precios relativos,2,9,7,9,0.0011380301897318632,2,0.052083333333333336,0,0.012195121951219513,7,0.015856236786469344,1.832890014164742,-0.5831117050332146
preciso,1,9,8,9,0.0008014288510855852,1,0.03125,4,0.10975609756097561,4,0.009513742071881607,0.9153521743567148,3.375309191215386
presion,1,9,8,10,0.0009135883200936696,2,0.052083333333333336,1,0.036585365853658534,6,0.013742071881606765,1.832890014164742,1.1623154678811873
preve,1,9,8,9,0.0005803517127579893,1,0.03125,2,0.06097560975609756,6,0.013742071881606765,0.9153521743567148,2.0798533076892145
previsto en el,3,9,6,9,0.0005749185838428213,3,0.07291666666666667,2,0.06097560975609756,4,0.009513742071881607,2.5247677188024102,2.0798533076892145
produjo,1,9,6,9,0.0013954763882790865,2,0.052083333333333336,0,0.012195121951219513,7,0.015856236786469344,1.832890014164742,-0.5831117050332146
proyectada se ubique,3,9,9,9,0.000765862790791546,3,0.07291666666666667,4,0.10975609756097561,2,0.005285412262156448,2.5247677188024102,3.375309191215386
proyectada se ubique en,4,9,9,9,0.000765862790791546,3,0.07291666666666667,4,0.10975609756097561,2,0.005285412262156448,2.5247677188024102,3.375309191215386
proyectado en el,3,9,8,12,0.000699253882080013,5,0.11458333333333333,0,0.012195121951219513,4,0.009513742071881607,3.707359132080883,-0.5831117050332146
puntos base en la,4,9,7,9,0.0008029946339057168,6,0.13541666666666666,0,0.012195121951219513,3,0.007399577167019027,4.310937310969386,-0.5831117050332146
puntos base hasta,3,9,7,11,0.001050929383106677,5,0.11458333333333333,3,0.08536585365853659,1,0.003171247357293869,3.707359132080883,2.7717310123268826
puntos base o,3,9,8,10,0.0005348284241096842,4,0.09375,1,0.036585365853658534,4,0.009513742071881607,3.128345897690913,1.1623154678811873
puntos base y,3,9,9,9,0.0007607161924637427,4,0.09375,1,0.036585365853658534,4,0.009513742071881607,3.128345897690913,1.1623154678811873
que cuando,2,9,9,9,0.001274926007466488,1,0.03125,0,0.012195121951219513,8,0.017970401691331923,0.9153521743567148,-0.5831117050332146
que debe,2,9,7,9,0.0011443765825919169,2,0.052083333333333336,3,0.08536585365853659,4,0.009513742071881607,1.832890014164742,2.7717310123268826
que esa,2,9,8,9,0.0010935732215223998,2,0.052083333333333336,2,0.06097560975609756,5,0.011627906976744186,1.832890014164742,2.0798533076892145
que existen,2,9,5,12,0.0015945979419474815,3,0.07291666666666667,3,0.08536585365853659,3,0.007399577167019027,2.5247677188024102,2.7717310123268826
que hay una,3,9,8,9,0.001123228918974801,0,0.010416666666666666,1,0.036585365853658534,8,0.017970401691331923,-0.8300749985576876,1.1623154678811873
que hemos,2,9,4,10,0.0009587724405094322,4,0.09375,2,0.06097560975609756,3,0.007399577167019027,3.128345897690913,2.0798533076892145
que la inflacion se,4,9,9,9,0.0006659832818424318,1,0.03125,3,0.08536585365853659,5,0.011627906976744186,0.9153521743567148,2.7717310123268826
que la opcion de,4,9,9,10,0.0008477698893263166,4,0.09375,1,0.036585365853658534,4,0.009513742071881607,3.128345897690913,1.1623154678811873
que las tasas de,4,9,8,9,0.0008874900266114617,2,0.052083333333333336,0,0.012195121951219513,7,0.015856236786469344,1.832890014164742,-0.5831117050332146
que lo que se,4,9,8,9,0.0011801686080825477,0,0.010416666666666666,3,0.08536585365853659,6,0.013742071881606765,-0.8300749985576876,2.7717310123268826
que muestra,2,9,7,9,0.000709426967009639,3,0.07291666666666667,1,0.036585365853658534,5,0.011627906976744186,2.5247677188024102,1.1623154678811873
que para esta,3,9,7,9,0.0007094712811574917,2,0.052083333333333336,1,0.036585365853658534,6,0.013742071881606765,1.832890014164742,1.1623154678811873
que para esta reunion,4,9,7,9,0.0007094712811574917,2,0.052083333333333336,1,0.036585365853658534,6,0.013742071881606765,1.832890014164742,1.1623154678811873
que por el,3,9,9,10,0.0008717275106074213,1,0.03125,4,0.10975609756097561,4,0.009513742071881607,0.9153521743567148,3.375309191215386
que probablemente,2,9,7,10,0.001131120130349549,0,0.010416666666666666,3,0.08536585365853659,6,0.013742071881606765,-0.8300749985576876,2.7717310123268826
que sera,2,9,8,9,0.0014558715519465823,2,0.052083333333333336,2,0.06097560975609756,5,0.011627906976744186,1.832890014164742,2.0798533076892145
que ya,2,9,8,9,0.0010461415864744695,1,0.03125,2,0.06097560975609756,6,0.013742071881606765,0.9153521743567148,2.0798533076892145
realizar,1,9,8,10,0.0009551155887724801,0,0.010416666666666666,5,0.13414634146341464,4,0.009513742071881607,-0.8300749985576876,3.9543224256053557
rectora,1,9,7,10,0.0006427087494866508,4,0.09375,2,0.06097560975609756,3,0.007399577167019027,3.128345897690913,2.0798533076892145
reducciones,1,9,7,11,0.0007269496445711401,1,0.03125,3,0.08536585365853659,5,0.011627906976744186,0.9153521743567148,2.7717310123268826
region,1,9,9,11,0.0007099306540260872,2,0.052083333333333336,1,0.036585365853658534,6,0.013742071881606765,1.832890014164742,1.1623154678811873
regiones,1,9,7,10,0.0008113508439419993,0,0.010416666666666666,2,0.06097560975609756,7,0.015856236786469344,-0.8300749985576876,2.0798533076892145
registran,1,9,7,10,0.0008753115320343993,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
registros de inflacion,3,9,7,9,0.0007320295446207258,5,0.11458333333333333,2,0.06097560975609756,2,0.005285412262156448,3.707359132080883,2.0798533076892145
reitera que,2,9,7,10,0.0013048590973137781,3,0.07291666666666667,1,0.036585365853658534,5,0.011627906976744186,2.5247677188024102,1.1623154678811873
relacion al,2,9,6,9,0.0013443727704884494,0,0.010416666666666666,0,0.012195121951219513,9,0.0200845665961945,-0.8300749985576876,-0.5831117050332146
relativo,1,9,8,10,0.0013134334216408962,1,0.03125,1,0.036585365853658534,7,0.015856236786469344,0.9153521743567148,1.1623154678811873
relativos,1,9,7,9,0.0011380301897318632,2,0.052083333333333336,0,0.012195121951219513,7,0.015856236786469344,1.832890014164742,-0.5831117050332146
relevancia,1,9,6,10,0.0010068236704289509,2,0.052083333333333336,1,0.036585365853658534,6,0.013742071881606765,1.832890014164742,1.1623154678811873
resto del,2,9,7,10,0.0012356868381503826,2,0.052083333333333336,2,0.06097560975609756,5,0.011627906976744186,1.832890014164742,2.0798533076892145
reunion se,2,9,8,9,0.0008094153067697371,0,0.010416666666666666,5,0.13414634146341464,4,0.009513742071881607,-0.8300749985576876,3.9543224256053557
reunion y,2,9,9,10,0.0014433634783324462,1,0.03125,1,0.036585365853658534,7,0.015856236786469344,0.9153521743567148,1.1623154678811873
reuniones de,2,9,7,9,0.0011363512996525535,2,0.052083333333333336,1,0.036585365853658534,6,0.013742071881606765,1.832890014164742,1.1623154678811873
riesgo en,2,9,8,9,0.0009507757915813156,2,0.052083333333333336,1,0.036585365853658534,6,0.013742071881606765,1.832890014164742,1.1623154678811873
riesgo que se,3,9,7,9,0.000750255563291299,4,0.09375,1,0.036585365853658534,4,0.009513742071881607,3.128345897690913,1.1623154678811873
ritmo de crecimiento de,4,9,7,10,0.0006480360122474374,5,0.11458333333333333,2,0.06097560975609756,2,0.005285412262156448,3.707359132080883,2.0798533076892145
