intervencion_id,coleccion,lote,archivo_origen,archivo_revision_v3,etiqueta_origen,es_relevante_origen,etiqueta_previa_v3,es_relevante_previa_v3,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision_v3,cita_literal_espacios_normalizados,fundamento_revision_v3,estado_revision_v3,sha256_texto,n_caracteres_texto,rol_recomendado,incluir_control_primario,uso_recomendado
RPM-2005-12-13:507:2,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"estos riesgos se ven algo más atenuados, por cuanto el precio de las viviendas en los Estados Unidos de América se está desacelerando",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,f08e214331256deef8db0107d9948916ee7ab2e2e06e50eef0230774283e3e3c,228,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2005-12-13:510:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"la situación de México, que bajó inesperadamente la tasa en 50 puntos base, y que ha tenido un ciclo parecido al de Brasil",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,6d542c7a17b2f73ed213c84f5501f258fe8ba0d2bde50f14154a94413f73f5eb,322,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2005-12-13:516:3,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"primero es un ajuste de stocks, ya que la gente estaría reduciendo sus posiciones en Chile las que estaba usando para hacer coberturas con Brasil",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,1cdf80c557234d9ceb6289b17953e25cf9bde18896186e9e5d03430b8b499db3,326,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2005-12-13:516:8,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: cierre de tema (logistica).,revisado,fd5e66616f36905924729f5ccf65e0462e90e5080b812dc5942b7b262847c161,75,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-01-12:533:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"la tendencia inflacionaria y las expectativas de inflación, tras subir luego del incremento del precio de los combustibles en los meses recientes, han vuelto a 3%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,c177ecf13d136cd7168828df2e2ce3e558a864d72a2d160d0098192f44027477,13331,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-01-12:553:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"si esa mayor demanda agregada se está destinando preferentemente a bienes de capital importado y a bienes de consumo durable también importados, entonces no necesariamente se va a traducir en un crecimiento",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,7b6272bbc0472864cae43d0ca5925afce865b2af78d13f6aae691939e01058b6,548,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-01-12:564:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,las bajas de tasas agresivas del Banco Central empezaron en el mes de enero de 2002,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,59f3537d16ea1d40718f46b4a5e140323227b81e0da96da574982ae1383107f8,728,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-02-09:581:2,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,ella motiva una revisión al alza para el año 2006,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,16f331e12573758ef4ed1a02547fa702e0b2aa6995101d967094474bae99b552,424,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-02-09:587:10,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: constancia de asistencia y transito a opciones (logistica).,revisado,2090a1f7f6470470e9756292375b427912479abc43bd934a4ae4b744d0723560,463,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-03-16:614:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: suspension de la sesion (logistica).,revisado,d104945deb2ac39daa2ffd577ef045c7d8ac35c8af49398067d057ef2f886c15,128,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-03-16:619:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: transito procedimental: apertura de la votacion.,revisado,bffa85cc53de91526c32c8652b96a2249547e4e97d4289c387dd76a310cfd101,243,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-04-13:633:3,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,la economía de Estados Unidos de América ha mostrado que la desaceleración que tuvo el cuarto trimestre fue más bien transitoria,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,aa0094ddd76599f3f62b44b92be78bb443aab834eb1ed66b01fa8653130225a2,1075,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-04-13:650:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: transito procedimental: apertura de la votacion.,revisado,21b44601bc2fea645ebc1488b62bb08db972c46276f58da1ad8ddf289e38323c,107,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-05-11:657:2,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"ha mostrado una dinámica mayor a la que se anticipaba, ha llevado a revisar el crecimiento mundial, en una décima",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,981e67d96224197c7d14f63087ccde8b62fcac1e43d35d6f891e5351cb394b16,3936,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-05-11:673:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,dovish,1,dovish,1,hawkish,1,cambio_etiqueta,alta,"la estrategia de retiro pausado del estímulo monetario iniciada a fines del 2004, sigue siendo la mejor opción y hasta ahora se presenta como la más adecuada","Respalda el retiro de estímulo y prevé nuevas alzas, aunque elija pausar este mes: H, no D.",revisado,85c4247436269897ad6808edee1d1b2111197e6d1111931d5a3339d5d5dfdeed,2079,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-06-15:682:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,la compensación inflacionaria no está mostrando aún preocupaciones por la inflación,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,e06843e3a776828cf8958cde3a99366983c98ebcf2208f49f75d2c24222518af,536,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-06-15:708:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"ahora resulta obvia, porque estábamos muy acelerados, pero que no estaba contemplado en nuestras proyecciones del escenario central",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,551b1bdf217f24afc12f231d99955a260b0fba47bc139187b3f694b6e41f63ca,882,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-06-15:711:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,consulta la razón por la cual el comercio cae tan fuertemente,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,911b4003701ffe563cad3d1de9292562bc82d605fb2bb6a18c9ae57a184c59f8,296,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-06-15:721:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,se deberían trabajar separadamente las dos muestras,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,050235e04ec8673c96fa05d8e823199b77eed499fdbb65c6fb6e05075252ccf2,308,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-06-15:724:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,otras medidas alternativas se pueden construir para datos trimestrales,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,2a73eb17ede0b105ced42fd5e82a950fde557375732ca37c9c21fe0f8720729a,350,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-07-13:752:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"el bono de Chile se ha mantenido permanentemente, por debajo en materia de spread, del rendimiento exigido a los Bonos Clase A",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,cfeb4afd1a26177d8102703ad2b4a192f876a54759589933f752dbfd657c42bb,327,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-07-13:770:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: suspension de la sesion (logistica).,revisado,4cbb4b90993adcc6dde970ff7572079c70e7d8544641fb92113de8e334ed502d,128,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-07-13:772:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,hawkish,1,hawkish,1,hawkish,1,compatible,alta,el señor De Ramón recomienda la opción de subir la tasa de política monetaria en 25 puntos base,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,revisado,74207c08b836804081307d6c32b794a54b97c48c0d5090daa09982e62839ea40,2361,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-07-13:774:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,hawkish,1,cambio_etiqueta,media,valida la noción que hay que continuar aumentando las tasas para acercarse a la neutral,"Pese a ponderar una pausa y riesgos bajistas, hace propia la necesidad de continuar subiendo hacia la neutral: H.",revisado,7576ba8505bfc846180fa508df7b62c9592c8ff7b611c6183829742ee2f5eb2b,4275,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-07-13:775:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,dovish,1,dovish,1,hawkish,1,cambio_etiqueta,media,"la información reciente sugiere que este proceso de normalización monetaria, podría ser, a su juicio, más corto o más lento","Respalda una normalización todavía vigente, aunque más corta o lenta, y pide comunicar cercanía a su fin. Menor endurecimiento relativo no es D: H.",revisado,ac5edbd636315139b3e9607c51d794e9c60444468078a6bbf7387bf9c868bde3,3452,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-07-13:779:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,hawkish,1,hawkish,1,hawkish,1,compatible,alta,vota por un alza de 25 puntos base en la tasa de política monetaria,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,revisado,5ab8d43425db9b118f1863c8e7085a53188c03ede0b83e0ad50f32d1349d4403,3960,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-07-13:780:3,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,hawkish,1,hawkish,1,hawkish,1,compatible,alta,su decisión también es por subir la tasa otro cuarto de punto ahora,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,revisado,b7139434a1d39c61903a377ad62c7dfc995a32f7ccf0d37476db508df14c2639,1763,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-08-10:807:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: transito procedimental: invitacion a exponer.,revisado,092f2e23cf77e384fc98dd9f86ab04405164e0558eb9530838f3843165bf5d63,189,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-08-10:818:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra.,revisado,4696b4ad77f00d667bafebb9a149cd13496b42741bbaf5544a33b954b3d4c35a,88,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-08-10:820:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,esta es una oportunidad para reiterar el tipo de mensaje que se dio en la reunión anterior,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,65f7113aaaad5970455123b1d181b292feb4f75937f2c4381248a563e520becf,720,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-09-07:838:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,la percepción que existe es que ella estaría en torno a 5%,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,7f2f7cc679a37608f712f6e36f137693758e30ed7a9b750a47589ee131734247,394,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-10-12:897:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra.,revisado,4696b4ad77f00d667bafebb9a149cd13496b42741bbaf5544a33b954b3d4c35a,88,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-10-12:906:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,ha habido una apreciación aproximada de 1% el último mes,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,1d035a49926a1a7bb3170f2886f7b44b7ecdc419a2ce3dd7c08c24f22840480a,284,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-11-16:957:1,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,entiende que éstas han caído en la apreciación del staff,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,d832fc6338f7333ae8c5591ec6a8c24d2674952162091743d7b6ce323c28b5b4,147,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-12-14:1010:5,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,media,"el menor nivel de actividad, independiente de que si es transitoria o permanente, tiene impacto sobre la presión inflacionaria",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,150cf58baa637bae56d85c56436921bff09007bdc20159bd90d5cedbbdd439c2,492,desarrollo_base_v3,si,supervision_oof_control_primario
RPM-2006-12-14:1014:3,ia_base_v2,etiquetas_escalado_r9.csv,data/etiquetas/etiquetas_escalado_r9.csv,data/auditoria/revision_etiquetas_escalado_r9_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"la sorpresa incide en la riqueza, la riqueza incide en la demanda, la demanda incide en la brecha y la brecha incide en la inflación",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,revisado,02e75ef1ee78cbbd0d16b9780e8c861100c92c31260b3794373893321bc520ad,822,desarrollo_base_v3,si,supervision_oof_control_primario
