ngrama,n_palabras,intervenciones,reuniones,apariciones,tfidf_medio,df_hawkish,tasa_hawkish,df_dovish,tasa_dovish,df_neutral,tasa_neutral,asociacion_hawkish,asociacion_dovish,senal,justificacion
los indicadores de consumo,4,7,6,7,0.00014799860074337856,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
los indices de,3,7,7,7,0.00017876500877323117,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922,no_revisado,
los inversionistas,2,7,6,8,0.00039010136582559585,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
los mercados financieros desarrollados,4,7,6,7,0.00017203254186234828,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
los meses anteriores,3,7,6,7,0.00018862338610175513,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922,no_revisado,
los niveles que,3,7,6,7,0.00027295788675121954,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032,no_revisado,
los otros,2,7,7,7,0.0003312439022386166,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922,no_revisado,
los paises de la,4,7,6,7,0.00017916453801177887,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
los precios de bienes,4,7,6,7,0.00017136757137280672,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493,no_revisado,
los precios del cobre,4,7,6,7,0.00020143124569273904,3,0.029914529914529916,3,0.03888888888888889,1,0.0013066202090592336,3.039694986008257,3.4493575724627203,no_revisado,
los precios del petroleo,4,7,7,7,0.00020034911606897908,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922,no_revisado,
los precios relativos,3,7,7,7,0.00031313543325997513,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922,no_revisado,
los precios y,3,7,6,7,0.0002960218491762263,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032,no_revisado,
los principales desarrollos,3,7,7,7,0.00021183608083106495,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
los problemas en,3,7,5,7,0.0002022880619691232,4,0.038461538461538464,0,0.005555555555555556,3,0.003048780487804878,3.7648351447776736,-0.09496294376109032,no_revisado,
los proximos anos,3,7,7,7,0.00019263302803103506,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
los proyectos,2,7,7,10,0.00045953199890088464,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
los puntos,2,7,7,7,0.00036876409011259365,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
los recortes,2,7,6,9,0.00023705950247557864,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
los rezagos con,3,7,5,7,0.0003996586656177731,5,0.04700854700854701,0,0.005555555555555556,2,0.0021777003484320556,4.5397685891429,-0.09496294376109032,no_revisado,
los riesgos asociados,3,7,7,8,0.00018760822498356926,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493,no_revisado,
los riesgos de un,4,7,7,7,0.0002021430901575937,1,0.01282051282051282,4,0.05,2,0.0021777003484320556,1.286787847973029,4.174497731232137,no_revisado,
los salarios se,3,7,7,7,0.00028067515706424104,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493,no_revisado,
los sectores de,3,7,7,11,0.00024602258943622155,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
los sectores resto,3,7,7,11,0.00031035817834827506,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
los spreads de,3,7,6,8,0.0002345920454649519,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
los temas,2,7,6,8,0.0003170569243938425,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922,no_revisado,
luis alvarez,2,7,7,7,0.00037338509740523026,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
m,1,7,6,7,0.0003744400296996391,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
magendzo senala,2,7,6,8,0.0004111269401216562,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
magendzo senala que,3,7,6,8,0.0004111269401216562,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
magnitud de la,3,7,7,7,0.0002718293383248405,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922,no_revisado,
manifestado en,2,7,7,7,0.0002961552869790233,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493,no_revisado,
mantener la tasa rectora,4,7,7,7,0.00018820614614253975,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493,no_revisado,
manteniendose en,2,7,7,7,0.00015465496930110366,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
mantuvo la,2,7,7,7,0.00014018078522884451,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032,no_revisado,
manuel marfan que,3,7,7,9,0.00033928007243089924,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493,no_revisado,
map,1,7,7,8,0.00028537033065131813,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
margen en,2,7,7,7,0.0002995650090120977,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
margen que,2,7,7,7,0.00036474382461485757,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922,no_revisado,
margenes de,2,7,7,9,0.00035209148226767953,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
margenes y,2,7,6,7,0.0003965719246759468,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032,no_revisado,
marginal en,2,7,6,7,0.0003073542715974056,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032,no_revisado,
marginalmente por,2,7,6,8,0.00016437417783818988,5,0.04700854700854701,1,0.016666666666666666,1,0.0013066202090592336,4.5397685891429,1.6964504344274922,no_revisado,
maria elena ovalle molina,4,7,7,7,0.0002548855717354879,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
maria olivia,2,7,4,7,0.0006343693884631419,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
maria olivia recart,3,7,4,7,0.0006343693884631419,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
marshall manifiesta,2,7,7,8,0.0002861360260239643,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922,no_revisado,
marshall rivera y,3,7,7,7,0.00025462642048880283,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
martes,1,7,6,7,0.0004254891541944092,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
mas adecuado,2,7,7,8,0.00022282435766494998,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032,no_revisado,
mas alla de las,4,7,7,7,0.00021595298383269112,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493,no_revisado,
mas corto plazo,3,7,6,8,0.00030551866415704074,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493,no_revisado,
mas elevados,2,7,7,7,0.0002553200234053637,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
mas expansiva,2,7,7,8,0.00020185413218502842,2,0.021367521367521368,2,0.027777777777777776,3,0.003048780487804878,2.26476154164303,2.674424128097493,no_revisado,
mas lento que,3,7,5,8,0.00024315069362002833,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493,no_revisado,
mas negativa,2,7,7,7,0.00023970868346664639,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922,no_revisado,
mas positivo,2,7,6,8,0.0003068989747152624,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
mas rapida de,3,7,5,7,0.00019614615899161107,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922,no_revisado,
mas rapida que,3,7,6,7,0.00020568572657516572,0,0.004273504273504274,4,0.05,3,0.003048780487804878,-0.5046255302155531,4.174497731232137,no_revisado,
mas rapidamente,2,7,6,7,0.00018796109733205244,5,0.04700854700854701,1,0.016666666666666666,1,0.0013066202090592336,4.5397685891429,1.6964504344274922,no_revisado,
mas rapido de,3,7,5,8,0.00030798109375240935,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922,no_revisado,
mas rapido que lo,4,7,6,7,0.00022102074275730574,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032,no_revisado,
mas se,2,7,6,7,0.00033937997855525956,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032,no_revisado,
mas significativa,2,7,7,7,0.0001974062111242926,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922,no_revisado,
matias bernier borquez,3,7,7,7,0.00025371131613712207,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
mayor dinamismo de,3,7,7,8,0.00027193545576557963,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922,no_revisado,
mayor estabilidad,2,7,6,7,0.0002071190533800677,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493,no_revisado,
mayor informacion,2,7,7,8,0.00021929175782205227,1,0.01282051282051282,3,0.03888888888888889,3,0.003048780487804878,1.286787847973029,3.4493575724627203,no_revisado,
mayor plazo,2,7,6,8,0.00015336620447341107,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
mayor preocupacion,2,7,7,7,0.0002679857081677053,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
mayor que la de,4,7,5,7,0.0002026083745822759,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
mayores holguras,2,7,6,9,0.00019250735663971322,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
mayores riesgos,2,7,7,7,0.0001940827167714623,3,0.029914529914529916,1,0.016666666666666666,3,0.003048780487804878,3.039694986008257,1.6964504344274922,no_revisado,
mayoritaria,1,7,7,8,0.00021713700718285908,4,0.038461538461538464,0,0.005555555555555556,3,0.003048780487804878,3.7648351447776736,-0.09496294376109032,no_revisado,
mayoritariamente un,2,7,6,7,0.00015407891666622883,7,0.0641025641025641,0,0.005555555555555556,0,0.00043554006968641115,7.309155661001483,-0.09496294376109032,no_revisado,
media,1,7,7,7,0.00028234985359012164,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032,no_revisado,
mediano plazo para,3,7,7,7,0.00017529513727337117,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922,no_revisado,
medida en que se,4,7,7,9,0.0002651858011066363,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922,no_revisado,
medida que la,3,7,7,7,0.00020652231539287482,2,0.021367521367521368,3,0.03888888888888889,2,0.0021777003484320556,2.26476154164303,3.4493575724627203,no_revisado,
medidas de compensacion,3,7,7,8,0.00020247323023054708,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493,no_revisado,
medidas de la tendencia,4,7,6,10,0.00022582227784554175,4,0.038461538461538464,0,0.005555555555555556,3,0.003048780487804878,3.7648351447776736,-0.09496294376109032,no_revisado,
mejora en,2,7,7,8,0.00020913827639360282,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922,no_revisado,
menciona que se,3,7,7,7,0.0002532340120273524,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
menciona tambien que,3,7,6,7,0.0002098638518107425,4,0.038461538461538464,1,0.016666666666666666,2,0.0021777003484320556,3.7648351447776736,1.6964504344274922,no_revisado,
mensual del,2,7,6,8,0.00030623255401251954,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032,no_revisado,
mercado con,2,7,6,7,0.0002266373448732128,2,0.021367521367521368,1,0.016666666666666666,4,0.0039198606271777,2.26476154164303,1.6964504344274922,no_revisado,
mercado esta,2,7,7,7,0.0003099756949190677,2,0.021367521367521368,0,0.005555555555555556,5,0.004790940766550522,2.26476154164303,-0.09496294376109032,no_revisado,
mercado inmobiliario,2,7,6,8,0.0001627589091148375,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
mercado laboral que,3,7,7,8,0.00024106986590407398,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493,no_revisado,
mercado laboral se,3,7,7,7,0.0001976476379161625,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
mercado se,2,7,7,7,0.00023743333505638707,1,0.01282051282051282,1,0.016666666666666666,5,0.004790940766550522,1.286787847973029,1.6964504344274922,no_revisado,
mercados financieros desarrollados,3,7,6,7,0.00017203254186234828,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
mercados financieros nacionales don,4,7,7,8,0.00027182594443848896,0,0.004273504273504274,2,0.027777777777777776,5,0.004790940766550522,-0.5046255302155531,2.674424128097493,no_revisado,
mes de abril de,4,7,7,7,0.0003044827416442528,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
mes de julio de,4,7,6,7,0.00042011033274746935,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
mes por,2,7,3,7,0.00023389567096695715,5,0.04700854700854701,0,0.005555555555555556,2,0.0021777003484320556,4.5397685891429,-0.09496294376109032,no_revisado,
meta a,2,7,7,7,0.0002206733810110873,4,0.038461538461538464,1,0.016666666666666666,2,0.0021777003484320556,3.7648351447776736,1.6964504344274922,no_revisado,
mexico y,2,7,7,7,0.00031830867954881593,0,0.004273504273504274,1,0.016666666666666666,6,0.005662020905923345,-0.5046255302155531,1.6964504344274922,no_revisado,
mineras,1,7,7,8,0.00024292530797857665,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
minero,1,7,7,8,0.00044210191544055157,1,0.01282051282051282,0,0.005555555555555556,6,0.005662020905923345,1.286787847973029,-0.09496294376109032,no_revisado,
minimo de,2,7,6,7,0.00044490312248216007,1,0.01282051282051282,2,0.027777777777777776,4,0.0039198606271777,1.286787847973029,2.674424128097493,no_revisado,
ministro de fe don,4,7,7,7,0.00025746400741033515,0,0.004273504273504274,0,0.005555555555555556,7,0.006533101045296167,-0.5046255302155531,-0.09496294376109032,no_revisado,
minutas,1,7,6,7,0.000289899028885139,3,0.029914529914529916,0,0.005555555555555556,4,0.0039198606271777,3.039694986008257,-0.09496294376109032,no_revisado,
